Estacao;Data;Hora;Precipitacao;TempMaxima;TempMinima;Insolacao;Evaporacao Piche;Temp Comp Media;Umidade Relativa Media;Velocidade do Vento Media;
83781;28/07/2010;0000;;23.3;;5.6;1.5;18.9;69.75;3.133333;
83781;28/07/2010;1200;0;;14.9;;;;;;
83781;29/07/2010;0000;;;;7.8;2;20.76;51;2.152587;
83781;29/07/2010;1200;0;;16.3;;;;;;
83781;30/07/2010;0000;;26.4;;5.9;2.3;21.02;58.5;2.966667;
83781;30/07/2010;1200;0;;16.2;;;;;;
83781;31/07/2010;0000;;27.1;;9.3;1.7;21.28;47.5;1.8;
83781;31/07/2010;1200;0;;15.2;;;;;;
83781;01/08/2010;0000;;24.4;;8.3;2.3;18.48;77;3.233333;
83781;01/08/2010;1200;0;;15.8;;;;;;
83781;02/08/2010;0000;;18.2;;0;1.5;15.98;83.75;3.233333;
83781;02/08/2010;1200;0;;14.6;;;;;;
83781;03/08/2010;0000;;15.7;;0;1.2;14.1;84;3.133333;
83781;03/08/2010;1200;0;;12.8;;;;;;
83781;04/08/2010;0000;;14.5;;0;0.9;12.74;88.75;2.133333;
83781;04/08/2010;1200;0.2;;11.6;;;;;;
83781;05/08/2010;0000;;17.8;;0;0.9;13.56;84.25;2.9;
83781;05/08/2010;1200;0;;10.5;;;;;;
83781;06/08/2010;0000;;17.7;;5.4;1.9;13.44;72.5;2.7;
83781;06/08/2010;1200;0;;11.2;;;;;;
83781;07/08/2010;0000;;23.3;;8;2;15.68;75.25;1.866667;
83781;07/08/2010;1200;0;;11.1;;;;;;
83781;08/08/2010;0000;;26.9;;9.5;2.1;18.82;57.25;2.633333;
83781;08/08/2010;1200;0;;11.1;;;;;;
83781;09/08/2010;0000;;20.8;;2;5.8;15.32;80.5;3.033333;
83781;09/08/2010;1200;0;;13.5;;;;;;
83781;10/08/2010;0000;;19.5;;1.7;1.8;15.46;78.5;3.733333;
83781;10/08/2010;1200;0;;13.2;;;;;;
83781;11/08/2010;0000;;21.1;;4.1;1.8;16.06;78;4.233333;
83781;11/08/2010;1200;0;;13.4;;;;;;
83781;12/08/2010;0000;;26.5;;8.7;2.5;19.3;60.25;3.866667;
83781;12/08/2010;1200;0;;13.4;;;;;;
83781;13/08/2010;0000;;26.9;;7.2;4;21.34;47.5;2.8;
83781;13/08/2010;1200;0;;15.2;;;;;;
83781;14/08/2010;0000;;23.8;;0;6.5;14.1;82.75;2.966667;
83781;14/08/2010;1200;0;;11.1;;;;;;
83781;15/08/2010;0000;;14.1;;0.4;2.3;10.3;81;2.833333;
83781;15/08/2010;1200;0;;8.5;;;;;;
83781;16/08/2010;0000;;17.8;;6.9;2.1;12;73.75;2.05;
83781;16/08/2010;1200;0.2;;8.5;;;;;;
83781;17/08/2010;0000;;20.1;;9.9;3.1;13.22;79.75;2.466667;
83781;17/08/2010;1200;0;;9.4;;;;;;
83781;18/08/2010;0000;;21.5;;10.1;2.5;14.34;62.5;2.733333;
83781;18/08/2010;1200;0;;9.1;;;;;;
83781;19/08/2010;0000;;25.6;;10.1;5.2;17.34;46.75;1.8;
83781;19/08/2010;1200;0;;9.7;;;;;;
83781;20/08/2010;0000;;27.1;;9.4;5.1;18.86;46.25;1.633333;
83781;20/08/2010;1200;0;;11.8;;;;;;
83781;21/08/2010;0000;;27.3;;8.9;5.5;19.3;52.75;1.6;
83781;21/08/2010;1200;0;;12.7;;;;;;
83781;22/08/2010;0000;;28.3;;9.9;5.3;20.04;49.25;1.666667;
83781;22/08/2010;1200;0;;13.7;;;;;;
83781;23/08/2010;0000;;29.9;;10;6.6;21.62;40;2.233333;
83781;23/08/2010;1200;0;;14;;;;;;
83781;24/08/2010;0000;;30.2;;10.1;7.7;22.44;36;1.7;
83781;24/08/2010;1200;0;;15.2;;;;;;
83781;25/08/2010;0000;;31.7;;10.1;9.8;23.48;35.75;1.3;
83781;25/08/2010;1200;0;;16.1;;;;;;
83781;26/08/2010;0000;;30.9;;10.2;8.4;23.34;36.5;1.266667;
83781;26/08/2010;1200;0;;16.2;;;;;;
83781;27/08/2010;0000;;31.5;;9.8;8.8;21.9;47.75;1.566667;
83781;27/08/2010;1200;0;;16.5;;;;;;
83781;28/08/2010;0000;;30.4;;8.3;6.8;19.54;65.5;1.7;
83781;28/08/2010;1200;0;;14.4;;;;;;
83781;29/08/2010;0000;;31.6;;7.8;4.6;21.34;50.25;2.433333;
83781;29/08/2010;1200;0;;13.3;;;;;;
83781;30/08/2010;0000;;24.5;;6.1;6;17.84;74;3.733333;
83781;30/08/2010;1200;0;;14.5;;;;;;
83781;31/08/2010;0000;;29.4;;9;3.4;20.9;66.5;2.04296;
83781;31/08/2010;1200;0;;15.2;;;;;;
83781;01/09/2010;0000;;29.9;;10.4;6;23.16;42.25;2.5;
83781;01/09/2010;1200;0;;16.8;;;;;;
83781;02/09/2010;0000;;30.8;;10.2;7.9;23.16;42.5;1.033333;
83781;02/09/2010;1200;0;;16.2;;;;;;
83781;03/09/2010;0000;;31.9;;9.9;8;24.02;40.25;2.366667;
83781;03/09/2010;1200;0;;17.2;;;;;;
83781;04/09/2010;0000;;31.6;;10;7.9;24.92;34.75;2.433333;
83781;04/09/2010;1200;0;;17.2;;;;;;
83781;05/09/2010;0000;;26.4;;0;12.6;17.28;82.25;4.033333;
83781;05/09/2010;1200;0;;13.8;;;;;;
83781;06/09/2010;0000;;18.1;;0;3.7;15.36;82.25;4.4;
83781;06/09/2010;1200;0;;13.1;;;;;;
83781;07/09/2010;0000;;17.9;;0;2.3;15.74;93.75;1.633333;
83781;07/09/2010;1200;5.2;;14.1;;;;;;
83781;08/09/2010;0000;;18.9;;0.7;1.2;15.88;80.5;4.2;
83781;08/09/2010;1200;9.6;;13.9;;;;;;
83781;09/09/2010;0000;;22.1;;8.8;2;16.74;71.75;4.333333;
83781;09/09/2010;1200;0.2;;13.2;;;;;;
83781;10/09/2010;0000;;24.2;;7.4;3.8;17.22;74.75;4.2;
83781;10/09/2010;1200;0;;14.2;;;;;;
83781;11/09/2010;0000;;30.3;;9.5;3.2;20.8;50.75;2.266667;
83781;11/09/2010;1200;0;;12.9;;;;;;
83781;12/09/2010;0000;;30.3;;10.1;6.8;21.9;40;3.433333;
83781;12/09/2010;1200;0;;15;;;;;;
83781;13/09/2010;0000;;31.6;;10.4;7.3;24.1;29.75;2.466667;
83781;13/09/2010;1200;0;;16.3;;;;;;
83781;14/09/2010;0000;;30.6;;6.1;11.7;26.1;28;3.566667;
83781;14/09/2010;1200;0;;21.5;;;;;;
83781;15/09/2010;0000;;27.1;;0;11;19.02;80.25;3.4;
83781;15/09/2010;1200;0;;15.4;;;;;;
83781;16/09/2010;0000;;25.2;;4.6;2;17.94;89.25;3.466667;
83781;16/09/2010;1200;0;;14.9;;;;;;
83781;17/09/2010;0000;;32.3;;7.2;2.4;20.56;79;3.166667;
83781;17/09/2010;1200;0;;15.1;;;;;;
83781;18/09/2010;0000;;20.2;;0;5.2;15.42;86.5;3.3;
83781;18/09/2010;1200;0;;13.5;;;;;;
83781;19/09/2010;0000;;20.2;;0.5;2.2;15.56;88.75;3.966667;
83781;19/09/2010;1200;0;;12.6;;;;;;
83781;20/09/2010;0000;;23.6;;3.4;3.2;17.34;91.5;3.8;
83781;20/09/2010;1200;0;;13.4;;;;;;
83781;21/09/2010;0000;;29.3;;6.6;1.7;19.7;78.75;2.033333;
83781;21/09/2010;1200;3.6;;13.8;;;;;;
83781;22/09/2010;0000;;31;;9.6;2.3;21.4;70.5;1.4;
83781;22/09/2010;1200;16.2;;16.2;;;;;;
83781;23/09/2010;0000;;30.3;;7.7;5.5;23.36;63.75;2.166667;
83781;23/09/2010;1200;0;;18.2;;;;;;
83781;24/09/2010;0000;;23.7;;0;5.5;19.2;85.25;1.333333;
83781;24/09/2010;1200;0;;17.5;;;;;;
83781;25/09/2010;0000;;24.6;;3.3;1.8;17.98;83;3.8;
83781;25/09/2010;1200;6.4;;15.3;;;;;;
83781;26/09/2010;0000;;20.9;;0;2.7;17.7;89.75;1.9;
83781;26/09/2010;1200;9.6;;15.3;;;;;;
83781;27/09/2010;0000;;21.8;;0.5;0.7;18.46;89;1.966667;
83781;27/09/2010;1200;11.8;;15.9;;;;;;
83781;28/09/2010;0000;;23.2;;0;1.3;18.96;84.75;1.833333;
83781;28/09/2010;1200;41.9;;16.7;;;;;;
83781;29/09/2010;0000;;26.4;;1.9;1.3;21.3;78.25;1.766667;
83781;29/09/2010;1200;0;;16.9;;;;;;
83781;30/09/2010;0000;;25.5;;0.6;3;21.18;82.75;1.566667;
83781;30/09/2010;1200;0.3;;19.5;;;;;;
83781;01/10/2010;0000;;22.1;;0;2.6;20.44;90.75;1.666667;
83781;01/10/2010;1200;0;;19.2;;;;;;
83781;02/10/2010;0000;;23.5;;0;1.1;18.3;83.5;3.4;
83781;02/10/2010;1200;11;;15.6;;;;;;
83781;03/10/2010;0000;;18.6;;0;1.8;15.18;88.25;3.5;
83781;03/10/2010;1200;1.4;;13.9;;;;;;
83781;04/10/2010;0000;;19.3;;0;1.4;16.36;86.25;3.9;
83781;04/10/2010;1200;0.8;;13.5;;;;;;
83781;05/10/2010;0000;;24.1;;3.7;1.3;18.42;83.25;2.533333;
83781;05/10/2010;1200;0;;15.2;;;;;;
83781;06/10/2010;0000;;28.8;;9.9;2.6;19.88;74.5;2.766667;
83781;06/10/2010;1200;0;;14.4;;;;;;
83781;07/10/2010;0000;;26.3;;0.5;2.8;21.18;74.25;5.7;
83781;07/10/2010;1200;0;;16.8;;;;;;
83781;08/10/2010;0000;;25.2;;10.5;5;19.72;57.75;3.633333;
83781;08/10/2010;1200;18.8;;17.5;;;;;;
83781;09/10/2010;0000;;20.4;;2.2;7.6;15.48;80.5;3.666667;
83781;09/10/2010;1200;1;;12;;;;;;
83781;10/10/2010;0000;;20;;2.4;2.2;15.26;76.75;3.166667;
83781;10/10/2010;1200;0;;12.5;;;;;;
83781;11/10/2010;0000;;16;;0;3.5;13.62;77.25;3.1;
83781;11/10/2010;1200;0;;11.2;;;;;;
83781;12/10/2010;0000;;19.3;;8.8;1.8;13.84;62.5;3.9;
83781;12/10/2010;1200;0;;10.3;;;;;;
83781;13/10/2010;0000;;23.4;;8.2;4.1;15.64;67;4.1;
83781;13/10/2010;1200;0;;10.2;;;;;;
83781;14/10/2010;0000;;28.4;;5.2;4.4;18.82;74;3.3;
83781;14/10/2010;1200;0;;13.5;;;;;;
83781;15/10/2010;0000;;26.5;;0.2;2.3;20.6;77.5;1.366667;
83781;15/10/2010;1200;0;;16.5;;;;;;
83781;16/10/2010;0000;;29.7;;4.9;2.5;23.22;67.25;2.266667;
83781;16/10/2010;1200;3.2;;18.5;;;;;;
83781;17/10/2010;0000;;27.4;;4.8;4.9;21.1;80.25;3.533333;
83781;17/10/2010;1200;0;;18;;;;;;
83781;18/10/2010;0000;;20.7;;0.7;2.8;16.9;83.75;2.666667;
83781;18/10/2010;1200;8.2;;15;;;;;;
83781;19/10/2010;0000;;22.4;;9;2.7;16.66;65.25;3.266667;
83781;19/10/2010;1200;0.2;;13.2;;;;;;
83781;20/10/2010;0000;;24.8;;11.7;3.8;16.96;65;3.333333;
83781;20/10/2010;1200;0.2;;11.8;;;;;;
83781;21/10/2010;0000;;27.9;;8.3;4;17.7;74;3.133333;
83781;21/10/2010;1200;0;;12;;;;;;
83781;22/10/2010;0000;;30.8;;6.2;3.2;20.02;80;3.633333;
83781;22/10/2010;1200;0;;14.5;;;;;;
83781;23/10/2010;0000;;26.2;;0.5;3.1;21.28;72.75;3.033333;
83781;23/10/2010;1200;0;;17.6;;;;;;
83781;24/10/2010;0000;;22.1;;0;4.2;19.06;81.75;2.2;
83781;24/10/2010;1200;0;;17.8;;;;;;
83781;25/10/2010;0000;;30.8;;10.4;3.8;21.38;77.5;2.866667;
83781;25/10/2010;1200;0;;17.1;;;;;;
83781;26/10/2010;0000;;23.7;;1.9;3.9;18.1;78.25;3.233333;
83781;26/10/2010;1200;9.8;;15.5;;;;;;
83781;27/10/2010;0000;;23.5;;8.5;2;17.38;69.5;3.2;
83781;27/10/2010;1200;0;;14;;;;;;
83781;28/10/2010;0000;;28.8;;11.4;4.4;19.92;63.25;3.166667;
83781;28/10/2010;1200;0;;13;;;;;;
83781;29/10/2010;0000;;32.8;;11.5;5.4;22.38;63.75;2.366667;
83781;29/10/2010;1200;0;;16.1;;;;;;
83781;30/10/2010;0000;;22.7;;0;7.1;20.38;77;2.6;
83781;30/10/2010;1200;0;;18.1;;;;;;
83781;31/10/2010;0000;;25.5;;3.8;3.5;21.16;76;1;
83781;31/10/2010;1200;15.5;;17.7;;;;;;
83781;01/11/2010;0000;;23.6;;0.2;2.8;19.72;69.25;2.333333;
83781;01/11/2010;1200;0;;18;;;;;;
83781;02/11/2010;0000;;26.7;;6.1;2.9;19.6;66.75;2.3;
83781;02/11/2010;1200;0;;16.1;;;;;;
83781;03/11/2010;0000;;27.6;;10.2;4.3;20.16;68;1;
83781;03/11/2010;1200;0;;15.7;;;;;;
83781;04/11/2010;0000;;31.1;;8.2;4.2;22.76;61;2;
83781;04/11/2010;1200;0;;16.1;;;;;;
83781;05/11/2010;0000;;31.2;;6.2;5.1;24.5;57.75;2.333333;
83781;05/11/2010;1200;0;;19.2;;;;;;
83781;06/11/2010;0000;;23.2;;0;9.5;18.54;86.25;1.333333;
83781;06/11/2010;1200;15;;16.5;;;;;;
83781;07/11/2010;0000;;27.7;;8.7;1.4;19.54;75.75;1.666667;
83781;07/11/2010;1200;1.2;;14.2;;;;;;
83781;08/11/2010;0000;;32.1;;10.4;4.7;23.56;59.75;1.766667;
83781;08/11/2010;1200;0;;16.7;;;;;;
83781;09/11/2010;0000;;32.7;;11.2;5.7;26.64;50.5;2.866667;
83781;09/11/2010;1200;0;;20.7;;;;;;
83781;10/11/2010;0000;;26.5;;0.5;7.6;19.98;81;3.333333;
83781;10/11/2010;1200;21.6;;16.5;;;;;;
83781;11/11/2010;0000;;19.1;;0;2.1;16.04;79.5;2.6;
83781;11/11/2010;1200;0.2;;14.6;;;;;;
83781;12/11/2010;0000;;19.3;;0;2.1;16.24;82.75;1.533333;
83781;12/11/2010;1200;0;;14.3;;;;;;
83781;13/11/2010;0000;;19.5;;0;1.7;16.12;83.25;2;
83781;13/11/2010;1200;0;;14.1;;;;;;
83781;14/11/2010;0000;;21.7;;0.9;1.9;17.96;77.5;0.666667;
83781;14/11/2010;1200;0;;14.5;;;;;;
83781;15/11/2010;0000;;26.9;;5;2.6;20;71.5;1;
83781;15/11/2010;1200;0;;16.4;;;;;;
83781;16/11/2010;0000;;19.1;;0;3.3;17.98;94.5;0.666667;
83781;16/11/2010;1200;13.8;;16.6;;;;;;
83781;17/11/2010;0000;;27.2;;5.5;0.4;20;80.75;1;
83781;17/11/2010;1200;11.8;;16.7;;;;;;
83781;18/11/2010;0000;;27;;9.8;4;20.82;56.5;3;
83781;18/11/2010;1200;8.6;;16.7;;;;;;
83781;19/11/2010;0000;;30.7;;12.2;7.2;22.68;52.5;1.333333;
83781;19/11/2010;1200;0;;15.5;;;;;;
83781;20/11/2010;0000;;31.1;;4.7;9;24.08;63.5;1;
83781;20/11/2010;1200;0;;18.1;;;;;;
83781;21/11/2010;0000;;32.1;;5.5;6.5;24.52;62.5;1;
83781;21/11/2010;1200;0;;19.9;;;;;;
83781;22/11/2010;0000;;27.3;;2.2;6.5;22.54;76.5;0.666667;
83781;22/11/2010;1200;0;;19.5;;;;;;
83781;23/11/2010;0000;;23.9;;0;3;20.64;88.25;1.333333;
83781;23/11/2010;1200;11.8;;18.9;;;;;;
83781;24/11/2010;0000;;29.7;;5.2;2;21.8;79;2;
83781;24/11/2010;1200;1.2;;18.2;;;;;;
83781;25/11/2010;0000;;31.1;;5.9;2.6;21.62;78.25;1.333333;
83781;25/11/2010;1200;0;;15.7;;;;;;
83781;26/11/2010;0000;;28.1;;2.7;2.3;20.76;78;1;
83781;26/11/2010;1200;22.6;;15.6;;;;;;
83781;27/11/2010;0000;;28.8;;11;3.6;22.1;71.75;1.333333;
83781;27/11/2010;1200;0;;17.6;;;;;;
83781;28/11/2010;0000;;32.5;;10.1;4.1;23.82;57.5;1;
83781;28/11/2010;1200;0;;17.6;;;;;;
83781;29/11/2010;0000;;31.6;;5.3;6.8;24;68.75;2.333333;
83781;29/11/2010;1200;0;;19.8;;;;;;
83781;30/11/2010;0000;;29.3;;1.9;5.9;22.98;82.5;2;
83781;30/11/2010;1200;1.8;;19.2;;;;;;
83781;01/12/2010;0000;;29;;4.3;2.7;22.64;79.25;2;
83781;01/12/2010;1200;24;;18.7;;;;;;
83781;02/12/2010;0000;;29.6;;5.6;2.8;24.14;79;1;
83781;02/12/2010;1200;0;;20.5;;;;;;
83781;03/12/2010;0000;;31.2;;7.8;4.2;24.26;77.75;2;
83781;03/12/2010;1200;4.9;;21.3;;;;;;
83781;04/12/2010;0000;;30.2;;6.2;3.7;23.56;83.25;1;
83781;04/12/2010;1200;4.2;;20.6;;;;;;
83781;05/12/2010;0000;;31.3;;6.6;3.3;24.24;83.5;1;
83781;05/12/2010;1200;0;;20.2;;;;;;
83781;06/12/2010;0000;;26.7;;2.1;2.2;21.88;86;1;
83781;06/12/2010;1200;40.6;;19.9;;;;;;
83781;07/12/2010;0000;;28.9;;3.9;2.4;23.72;80.75;1.333333;
83781;07/12/2010;1200;1;;20.1;;;;;;
83781;08/12/2010;0000;;31;;5.3;2.9;26.08;61;2.333333;
83781;08/12/2010;1200;0;;21.6;;;;;;
83781;09/12/2010;0000;;27;;7.3;5.9;21.94;75.5;2.666667;
83781;09/12/2010;1200;6.2;;19.6;;;;;;
83781;10/12/2010;0000;;29.8;;8.3;3.7;22.36;68.25;1.766667;
83781;10/12/2010;1200;0;;18.4;;;;;;
83781;11/12/2010;0000;;32.3;;7.2;4.1;24.56;76;1.766667;
83781;11/12/2010;1200;0;;19;;;;;;
83781;12/12/2010;0000;;32.5;;9.3;2.8;26.7;64;3.166667;
83781;12/12/2010;1200;23.8;;19.1;;;;;;
83781;13/12/2010;0000;;28.9;;1.6;2.3;22.44;83.75;2.666667;
83781;13/12/2010;1200;23.2;;19.1;;;;;;
83781;14/12/2010;0000;;21.3;;0;4.2;18.2;92;2.966667;
83781;14/12/2010;1200;47;;16.7;;;;;;
83781;15/12/2010;0000;;20.9;;0;0.9;18.78;91.5;3.833333;
83781;15/12/2010;1200;33.6;;16.3;;;;;;
83781;16/12/2010;0000;;27.2;;1.2;0.5;21.18;90;0;
83781;16/12/2010;1200;4.2;;17.7;;;;;;
83781;17/12/2010;0000;;29.2;;1.6;0.7;23.14;70.5;2.066667;
83781;17/12/2010;1200;26.6;;19.7;;;;;;
83781;18/12/2010;0000;;24.5;;0;4.7;22.36;84.75;2.533333;
83781;18/12/2010;1200;0;;20.5;;;;;;
83781;19/12/2010;0000;;30.1;;7.2;1.8;24.1;72.75;2.1;
83781;19/12/2010;1200;3.8;;20.1;;;;;;
83781;20/12/2010;0000;;31.9;;10;9.3;25.08;73;2.366667;
83781;20/12/2010;1200;0;;20.8;;;;;;
83781;21/12/2010;0000;;32.4;;6.1;3.5;25.7;81.75;2.3;
83781;21/12/2010;1200;2.6;;21.7;;;;;;
83781;22/12/2010;0000;;28.9;;2.3;3.1;24.3;77.75;2.766667;
83781;22/12/2010;1200;17.3;;21.4;;;;;;
83781;23/12/2010;0000;;26.2;;0.7;2.9;21.82;84.25;2.433333;
83781;23/12/2010;1200;19;;18;;;;;;
83781;24/12/2010;0000;;28;;5.9;3.1;22.78;74.25;3.033333;
83781;24/12/2010;1200;6.2;;19.5;;;;;;
83781;25/12/2010;0000;;30.1;;10.1;3.7;24.4;70.5;3.233333;
83781;25/12/2010;1200;0;;19.6;;;;;;
83781;26/12/2010;0000;;29.1;;5.3;4.2;23.58;84;1.6;
83781;26/12/2010;1200;0;;20;;;;;;
83781;27/12/2010;0000;;25.3;;0.6;1.5;21.44;84;2.866667;
83781;27/12/2010;1200;54.9;;19.7;;;;;;
83781;28/12/2010;0000;;26.7;;4;2.2;21.28;71.25;2.066667;
83781;28/12/2010;1200;0;;17.1;;;;;;
83781;29/12/2010;0000;;27.8;;10.3;3.3;21.22;69.5;3.366667;
83781;29/12/2010;1200;0;;15.8;;;;;;
83781;30/12/2010;0000;;25.1;;2.6;3.8;20.7;73.25;3.3;
83781;30/12/2010;1200;0;;18.6;;;;;;
83781;31/12/2010;0000;;25.9;;5.5;3.7;21.72;70.25;3.3;
83781;31/12/2010;1200;0;;17;;;;;;
83781;01/01/2011;0000;;26.2;;0;3.6;21.5;81.25;2.4;
83781;01/01/2011;1200;0;;19.2;;;;;;
83781;02/01/2011;0000;;21.3;;0;1.9;19.96;96;1.2;
83781;02/01/2011;1200;32.2;;18.9;;;;;;
83781;03/01/2011;0000;;21.9;;0;0.2;20.58;93.75;1.366667;
83781;03/01/2011;1200;61.7;;18.5;;;;;;
83781;04/01/2011;0000;;26.2;;0;0.6;22.18;91.5;2.2;
83781;04/01/2011;1200;30.4;;20.1;;;;;;
83781;05/01/2011;0000;;29.8;;4.7;1.3;23.74;84;2.733333;
83781;05/01/2011;1200;1.8;;20.9;;;;;;
83781;06/01/2011;0000;;29.2;;3.7;2.7;23.34;79.5;2.466667;
83781;06/01/2011;1200;25.7;;19.9;;;;;;
83781;07/01/2011;0000;;27.7;;0;2.3;22.58;82;2.533333;
83781;07/01/2011;1200;0;;19.8;;;;;;
83781;08/01/2011;0000;;29.1;;1.9;2;23.34;88.75;2.133333;
83781;08/01/2011;1200;5.8;;20.4;;;;;;
83781;09/01/2011;0000;;30.6;;9.5;2.5;24.68;68;2.233333;
83781;09/01/2011;1200;27.6;;20;;;;;;
83781;10/01/2011;0000;;29.8;;3.5;3.2;24.54;78;3.333333;
83781;10/01/2011;1200;0;;22.2;;;;;;
83781;11/01/2011;0000;;28.7;;4.8;2.7;22.88;84.25;3.3;
83781;11/01/2011;1200;66.6;;19.5;;;;;;
83781;12/01/2011;0000;;28.3;;6;2.5;23.68;79.25;3.266667;
83781;12/01/2011;1200;60.3;;19.7;;;;;;
83781;13/01/2011;0000;;26.8;;1.2;3.3;22.42;87.25;2.533333;
83781;13/01/2011;1200;9.4;;20.3;;;;;;
83781;14/01/2011;0000;;27.7;;1.9;2;22.68;89.5;2.066667;
83781;14/01/2011;1200;2.1;;20.2;;;;;;
83781;15/01/2011;0000;;29.1;;7.8;1.3;23.68;73.5;2.533333;
83781;15/01/2011;1200;30.6;;20.3;;;;;;
83781;16/01/2011;0000;;30.8;;7.9;3.4;23.94;76.75;2.033333;
83781;16/01/2011;1200;0;;20.5;;;;;;
83781;17/01/2011;0000;;26.9;;2.6;3.6;23.28;79.25;3.233333;
83781;17/01/2011;1200;1.4;;20.7;;;;;;
83781;18/01/2011;0000;;30.7;;5.9;2.8;23.78;79.75;1.433333;
83781;18/01/2011;1200;5.6;;20.3;;;;;;
83781;19/01/2011;0000;;30.4;;5.5;2.9;24.62;71.25;3.2;
83781;19/01/2011;1200;5;;20.7;;;;;;
83781;20/01/2011;0000;;28.1;;0.9;4.2;23.56;86.25;1.1;
83781;20/01/2011;1200;6.5;;20.1;;;;;;
83781;21/01/2011;0000;;30.7;;4;1.8;24.58;78.75;2.533333;
83781;21/01/2011;1200;5.6;;20.7;;;;;;
83781;22/01/2011;0000;;31.8;;5.3;2.7;24.9;72.75;2.566667;
83781;22/01/2011;1200;0;;20.9;;;;;;
83781;23/01/2011;0000;;32.3;;7.8;3.4;23.04;78.75;1.666667;
83781;23/01/2011;1200;0;;18.7;;;;;;
83781;24/01/2011;0000;;31.7;;7.5;2.3;23.94;73.75;2.166667;
83781;24/01/2011;1200;88.6;;18.2;;;;;;
83781;25/01/2011;0000;;32.3;;7.9;3.2;24.56;80;3.1;
83781;25/01/2011;1200;0;;19.5;;;;;;
83781;26/01/2011;0000;;31.8;;7.8;2.7;24.34;78.25;3.266667;
83781;26/01/2011;1200;26.8;;19.6;;;;;;
83781;27/01/2011;0000;;32.5;;11.5;3;26.56;55.25;2.833333;
83781;27/01/2011;1200;0;;21.3;;;;;;
83781;28/01/2011;0000;;33.5;;9.8;6.9;27.62;51.5;2.333333;
83781;28/01/2011;1200;0;;22.3;;;;;;
83781;29/01/2011;0000;;33.7;;6.6;5.9;26.92;64.5;1.4;
83781;29/01/2011;1200;0;;23.6;;;;;;
83781;30/01/2011;0000;;33.8;;7;4.7;26.36;69.75;2.4;
83781;30/01/2011;1200;0;;22.4;;;;;;
83781;31/01/2011;0000;;30.8;;4.6;3.6;25.7;70.75;2.2;
83781;31/01/2011;1200;0;;22.5;;;;;;
83781;01/02/2011;0000;;27.7;;1.8;4.9;24.52;66;3.066667;
83781;01/02/2011;1200;1.8;;21.1;;;;;;
83781;02/02/2011;0000;;30;;3;4.6;24;85.25;2.466667;
83781;02/02/2011;1200;0;;20.6;;;;;;
83781;03/02/2011;0000;;25.2;;0;2.1;22.4;86.5;1.266667;
83781;03/02/2011;1200;15.2;;20.5;;;;;;
83781;04/02/2011;0000;;27.6;;0.3;1.4;24.28;72;1.566667;
83781;04/02/2011;1200;5.8;;20.3;;;;;;
83781;05/02/2011;0000;;32.9;;10.6;2.8;26.54;61;1.466667;
83781;05/02/2011;1200;0;;20.4;;;;;;
83781;06/02/2011;0000;;33.1;;9.2;5.6;26.8;61;2.933333;
83781;06/02/2011;1200;0;;21.9;;;;;;
83781;07/02/2011;0000;;31.5;;3.4;7;24.7;68.25;1.233333;
83781;07/02/2011;1200;0;;21.6;;;;;;
83781;08/02/2011;0000;;33;;8.5;3.5;26.5;62;2.733333;
83781;08/02/2011;1200;0.7;;21;;;;;;
83781;09/02/2011;0000;;32.8;;11.3;6;27.16;56;2.633333;
83781;09/02/2011;1200;0;;22.1;;;;;;
83781;10/02/2011;0000;;32;;7;6;27.42;60;2.3;
83781;10/02/2011;1200;0;;24.3;;;;;;
83781;11/02/2011;0000;;31.6;;3.9;7.5;24.44;65;2.433333;
83781;11/02/2011;1200;0;;21.1;;;;;;
83781;12/02/2011;0000;;32.2;;7.7;4.6;25.06;63.75;2.066667;
83781;12/02/2011;1200;0;;19.7;;;;;;
83781;13/02/2011;0000;;31.8;;7.2;6.4;26.62;54.75;1.9;
83781;13/02/2011;1200;0;;22.2;;;;;;
83781;14/02/2011;0000;;30.7;;2.6;6.6;23.8;76.5;1.633333;
83781;14/02/2011;1200;0;;21.7;;;;;;
83781;15/02/2011;0000;;27.2;;0;2.9;22.74;82.5;3.366667;
83781;15/02/2011;1200;14;;20.5;;;;;;
83781;16/02/2011;0000;;29.8;;3.6;1.5;22.5;89.25;2.5;
83781;16/02/2011;1200;3.8;;19.1;;;;;;
83781;17/02/2011;0000;;28.8;;7.4;1.8;22.7;74.25;2.366667;
83781;17/02/2011;1200;37.5;;18.7;;;;;;
83781;18/02/2011;0000;;30;;5.7;2.7;22.92;74.5;2.733333;
83781;18/02/2011;1200;0;;19.1;;;;;;
83781;19/02/2011;0000;;30.8;;6.2;3.4;25.04;66;2.133333;
83781;19/02/2011;1200;0;;20.6;;;;;;
83781;20/02/2011;0000;;31.7;;6.5;3.8;22.64;76;1.366667;
83781;20/02/2011;1200;0;;17;;;;;;
83781;21/02/2011;0000;;31.7;;7;5.7;22.96;87.75;3.633333;
83781;21/02/2011;1200;44.2;;16.8;;;;;;
83781;22/02/2011;0000;;31.5;;8.7;2.1;24.96;66.5;2.466667;
83781;22/02/2011;1200;55.8;;17.3;;;;;;
83781;23/02/2011;0000;;30.7;;5.9;5.6;23.9;75.75;2.7;
83781;23/02/2011;1200;3.4;;20.5;;;;;;
83781;24/02/2011;0000;;31.3;;6.3;3.7;24.54;76.25;3.433333;
83781;24/02/2011;1200;0;;20.6;;;;;;
